ID
916840
1225140
1198960
1174180
1164850
991260
551860
573410
783840
359510
1168830
1077600
654120
1166470
1166472
1166471
881420
1147660
574720
1165510
792300
943260
979120
1170010
1072480
618740
1075041
632470
874310
1046050
766550
550650
1108450
1093700
1019930
755790
981770
1032370
673130
1088290
988170
1022830
919640
1097620
783770
774171
1055810
1086870
1079180
1033530
1089270
1041460
844870
1051700
1052530
1031140
612930
1032430
897670
794860
704270
886820
1023802
977610
877850
1004890
1044950
941964
941963
941962
1000711
1031440
1029320
622220
1009820
1044440
1003310
378360
490920
1037890
1015030
411893
921590
840800
844590
611760
604240
487000
941970
1013870
601150
790740
896719
870690
355170
730830
557240
559070
559620
808910
945360
970060
688420
864060
531640
868520
673880
916250
882140
952892
801670
865820
756660
456750
840720
954810
799960
884420
821940
806780
854750
887120
759440
896990
564791
785740
848500
899970
907370
708820
485460
606971
466110
889730
794345
743890
743900
806190
887960
895440
828070
867050
453690
291860
677120
629220
624970
739282
802890
802880
801860
802640
546050
552920
805010
723390
441010
626690
788270
584097
671620
633060
716670
323220
543900
786580
784930
715940
723780
612880
614580
652410
630010
610180
709920
291550
342190
695680
25000
488790
678800
663090
493900
715070
451340
719330
660160
601430
642280
356190
698780
253230
715920
646200
696140
629520
686760
704710
674940
683900
594570
624270
617160
414740
696940
639570
419480
572410
615780
612540
545540
619680
599560
636480
617140
617120
617110
374040
547502
614582
616950
601670
268990
405290
411892
531131
525700
632870
280790
591960
480490
616110
626640
615770
424840
532320
445190
285190
622450
629930
398916
460920
461810
514310
507490
362960
415200
444200
475550
552100
363930
420490
292730
493490
537180
361280
477200
481090
337360
433350
477270
383150
378648
449300
466170
363990
423368
423367
423365
423366
423363
423364
463720
473670
458750
401680
443730
435881
283640
223100
425210
427730
433290
391220
324160
321060
421630
420000
276810
350270
368500
407471
307670
419040
419980
290080
338530
294000
385511
333300
410890
377860
392470
220200
329430
363050
362870
262280
320300
345820
285740
318230
348682
350460
359220
275200
324570
360960
329530
351390
245300
251170
312610
323500
263020
321290
236150
253330
320320
258520
319930
258970
221540
240760
299230
297120
289130
303430
300550
320970
282440
272510
306640
288470
315150
315151
277732
320030
265550
304410
261180
303680
286690
287390
284850
237310
215100
40950
254440
245390
244690
221910
250460
235584
250320
247020
233130
243000
236450
249870
249680
227310
247350
107410
230330
212200
223470
211070
115320
50300
206480
212160
16870
209790
210950
204880
208730
212500
204100
207350
47400
108200
211600
211740
203650
98300
40390
48705
203776
20920
39160
31820
31890
32420
24800
40300
25980
32390
32380
32400
21690
3620
35000
32370
25990
13570
38420
38410
37280
37240
37220
37210
25890
33520
10130
10100
33720
31860
31910
31870
31920
31930
17410
